track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7uYgVgRSgqluZclLS7wpp4,0.737,0.742,6.0,-2.875,1.0,0.0441,0.218,0.0,0.316,0.386,119.966,258000.0
3LmvfNUQtglbTrydsdIqFU,0.837,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,
5ERZGchTi6sysVmA913Ryx,0.919,0.458,6.0,-6.963,0.0,0.0429,0.0797,0.0558,0.0534,0.963,113.82,
0G5fazgowlpnpAuiQ019Ur,0.561,0.611,10.0,-11.981,0.0,0.0328,0.2,0.00306,0.11,0.617,96.495,
3NPiFBw3mA9qbJfo0nhk6X,0.515,0.848,9.0,-4.835,1.0,0.0375,0.000486,0.0,0.0946,0.475,119.84,
7HMmFQsKsljwTw8bS7lu19,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,
4XxMVIDKRAYKlZ6pLt9zJ2,0.595,0.594,9.0,-12.682,0.0,0.0326,0.563,0.0339,0.114,0.703,156.342,
6MAdEUilV2p9RQUqE5bMAK,0.757,0.547,7.0,-4.573,1.0,0.0355,0.0115,0.0,0.0445,0.793,126.977,
4oR2cCQGs0Yt0Mgr2diV6V,0.359,0.706,5.0,-6.151,1.0,0.0309,0.000602,0.0,0.285,0.479,174.079,
0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,183000.0
38bP8r9yx49g6pdQ90NH1X,0.963,0.822,2.0,-6.642,1.0,0.106,0.475,0.0,0.17,0.908,118.499,
1TSehAcbBAcmZlSNMjmf6U,0.52,0.364,0.0,-9.484,1.0,0.0427,0.76,1.36e-05,0.251,0.716,184.244,
2mfahQ0EaaZWq4cFNg6A1o,0.634,0.668,5.0,-5.488,1.0,0.0291,0.14,0.0,0.216,0.635,80.989,224626.0
1ea97AUSazu2QZw9BnHJqK,0.712,0.924,10.0,-2.802,0.0,0.0683,0.165,1.77e-05,0.906,0.901,77.508,
2fNx5nTZGjniOMT5FMcTyE,0.388,0.286,0.0,-13.287,1.0,0.0347,0.781,0.0,0.0647,0.26,200.733,
1LoriJC05IrHIDwj3q0KC1,0.811,0.499,5.0,-7.161,0.0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,
0Aj8EagrPfDoOe5OlUdrLC,0.705,0.709,11.0,-12.649,0.0,0.0489,0.119,1.69e-05,0.286,0.853,110.522,
5RSeCwyPtZckl0GNNj7Rv5,0.421,0.473,4.0,-13.436,1.0,0.0333,0.361,9.93e-06,0.288,0.717,84.503,
7c223RltkvhN8wrxIqspM5,0.594,0.977,10.0,-4.193,0.0,0.0647,0.0597,3.49e-06,0.309,0.793,131.98,
0s6e7ZafqOAUBDoQYGmxrc,0.797,0.656,1.0,-11.601,1.0,0.0404,0.00721,0.0,0.0377,0.948,99.828,
1jNapyyVxPB4X6gewQjEM8,0.712,0.636,1.0,-7.188,1.0,0.0566,0.303,0.0,0.112,0.126,134.927,
6vcNJUWtUPB0hKC6VbZriY,0.525,0.52,7.0,-11.725,1.0,0.0271,0.538,0.00569,0.111,0.523,112.554,
4dfvajW0PS2LG2kHFig8vy,0.801,0.537,11.0,-10.595,1.0,0.46,0.02,3.71e-05,0.111,0.433,89.064,
3WKg25vrbjJlkhsgl2W4p3,0.646,0.431,6.0,-8.517,1.0,0.0262,0.637,6.99e-06,0.113,0.292,90.034,
5WI0wR52v8MHv65GVwRRyE,0.585,0.568,10.0,-6.382,1.0,0.0629,0.12,1.88e-05,0.251,0.556,135.309,
5R6519S0QFYgKoSqN7mhmH,0.424,0.0324,8.0,-21.804,1.0,0.0334,0.957,1e-06,0.369,0.291,82.972,
2Pxzfzd1jaZT2F2uqLkZUr,0.823,0.7,0.0,-5.042,0.0,0.035,0.0264,0.0,0.0531,0.75,108.019,
3UJvgGaBEJcDqz61mbvqAp,0.52,0.776,6.0,-4.787,1.0,0.0339,0.0293,0.0,0.106,0.502,144.992,
2SxR5RitJdsG6wINvJLBSD,0.718,0.66,2.0,-7.39,1.0,0.325,0.363,0.0,0.159,0.659,142.879,
2vLgPIAJj1Z7fd69QoFxqK,0.776,0.572,5.0,-9.831,1.0,0.0462,0.615,0.516,0.041,0.894,101.088,
3dIBiWACV8dHz7HYn3fi7V,0.807,0.54,2.0,-12.467,0.0,0.0345,0.0858,8.95e-06,0.0746,0.849,127.17,
07rhyW77lp2bGv8EQoZy6k,0.348,0.717,4.0,-5.634,1.0,0.0882,0.311,0.0,0.0786,0.28,66.21,
47ohYW8e7dxCYn9qbUMBCI,0.325,0.759,8.0,-7.146,1.0,0.053,0.395,0.000362,0.0773,0.36,126.627,
02acUMylPHMjJ9miDc9b38,0.435,0.729,1.0,-4.818,0.0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,
3njpLvANriMsdv3dgADEad,0.555,0.639,1.0,-5.16,1.0,0.263,0.0594,0.0,0.118,0.184,171.609,
27356GVuMPFWiJSZCragoM,0.671,0.714,7.0,-5.373,1.0,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,
0jSMveIWvnhDIvzqN74Uc7,0.925,0.744,0.0,-5.79,1.0,0.367,0.0644,0.0,0.0888,0.656,93.02,
6gTJaPuj8DT8RjuDJyBgzP,0.806,0.608,1.0,-7.008,1.0,0.0659,0.0113,0.0,0.635,0.849,95.049,219840.0
7CHIJREUYyM7vndBQE6iMy,0.676,0.807,5.0,-5.131,1.0,0.029,0.0284,0.0,0.0701,0.443,95.956,
6GAn3ar2CL8wUg0MbICZvp,0.521,0.878,9.0,-8.597,1.0,0.0542,0.286,6.8e-06,0.136,0.841,159.625,
62FgmkaAc47fWDWW24NGWK,0.628,0.783,5.0,-10.317,1.0,0.0385,0.471,0.0,0.0922,0.897,140.475,
39W3SQYsCXHzaA9U3UEMsq,0.281,0.823,7.0,-5.044,1.0,0.0509,0.0395,0.0056,0.0812,0.515,209.758,
2aCKBrLn7rbhStk5k4FwnF,0.371,0.613,7.0,-6.685,0.0,0.0452,0.0589,0.0,0.0479,0.873,203.732,
01oPNCtTniFT3YM4K3ksTf,0.674,0.899,9.0,-5.115,1.0,0.193,0.011,0.0,0.327,0.604,95.999,
3PY88239tYBnAv5LQoU2oY,0.657,0.785,3.0,-8.428,1.0,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,
4do0Z0rHdFUV3RSMxMQsdq,0.181,0.772,0.0,-5.201,1.0,0.0385,0.0601,0.00045,0.072,0.607,166.741,
7FIcV2kEiO2mvvMbxU5Jkn,0.686,0.497,0.0,-10.422,0.0,0.0579,0.967,0.000416,0.105,0.559,118.871,
6IXANTg9CWP73yEXqTHkBx,0.875,0.508,7.0,-12.308,1.0,0.0832,0.0209,0.00261,0.227,0.82,104.361,
5zGqTc1WQUe8XqqdnrpKTV,0.612,0.791,6.0,-3.519,1.0,0.0291,0.224,0.0,0.112,0.786,133.977,
0ifooM33X1iBxVYyOkSbXW,0.853,0.663,7.0,-6.955,0.0,0.0755,0.0431,8.71e-06,0.0891,0.864,113.998,
6979YmbY2rScYdH6ovoQxF,0.742,0.724,0.0,-12.435,1.0,0.0353,0.105,0.0,0.831,0.825,115.298,
5QQCp4fQiU9I2FU9FvJVV2,0.596,0.731,5.0,-9.961,1.0,0.0284,0.296,3.64e-06,0.301,0.308,103.027,
3KLyp58heQN5NyxSfwlYYA,0.684,0.604,4.0,-13.844,0.0,0.0998,0.00866,0.0156,0.105,0.52,123.978,
2QaTacWkV0bC68QYNCI3k6,0.825,0.759,7.0,-13.983,1.0,0.0769,0.249,0.0,0.348,0.769,112.611,
6hvczQ05jc1yGlp9zhb95V,0.763,0.835,2.0,-5.234,0.0,0.191,0.323,0.00221,0.225,0.645,131.875,
7kAYyzVhWr3nSqAC7CUOWK,0.691,0.946,9.0,-3.221,1.0,0.0678,0.0259,0.0,0.0897,0.517,124.021,
5KWXmAzQ1trLwFn5IpyxjP,0.586,0.495,7.0,-8.34,1.0,0.0285,0.195,0.0,0.107,0.165,136.998,
18p5ymVxLSMqQfY3pksmOo,0.388,0.415,4.0,-10.742,1.0,0.0274,0.309,2.8e-06,0.0903,0.44,108.623,
7fjcn8o8kZuPBW2WvFxXVQ,0.661,0.82,10.0,-7.219,0.0,0.0513,0.178,0.0,0.132,0.952,174.486,
5Lgqu1th1KqlG97OF2gWGe,0.719,0.626,8.0,-9.351,1.0,0.397,0.0607,0.0,0.0728,0.179,75.032,
7lwvxYumAEo10lzAplRGXM,0.531,0.583,7.0,-9.47,1.0,0.0256,0.0184,0.00624,0.255,0.207,139.503,
39rNWwSP2nC2ryPLYT6VDt,0.476,0.49,4.0,-11.372,1.0,0.037,0.827,0.0,0.67,0.463,108.993,
3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8.0,-3.972,0.0,0.206,0.112,0.0,0.235,0.508,126.279,
7MooGz4ZPE4bNxjFegR6Jx,0.765,0.502,9.0,-7.393,1.0,0.0321,0.119,0.0011,0.171,0.836,144.204,
6TefPQD0oc88BNALpu4U87,0.489,0.647,9.0,-3.424,1.0,0.027,0.205,0.0,0.0504,0.436,167.792,
1c5KZhtOAOH7eFOlBekNhS,0.675,0.733,9.0,-4.5,1.0,0.0443,0.446,1.8e-05,0.201,0.83,175.011,
54xxVmu4bycyQ7psgJdzrh,0.692,0.595,5.0,-10.899,1.0,0.0433,0.111,0.0,0.398,0.967,127.006,
6ZBJFWDYJSTQg54eDsqnkJ,0.67,0.909,11.0,-4.95,0.0,0.067,0.0365,0.00407,0.11,0.544,124.461,
00FR9VQ0uzF4NNxVKKiMz2,0.389,0.616,1.0,-8.747,0.0,0.284,0.453,0.0,0.916,0.716,145.461,
5lS3COt2wRFoT1injc0QCM,0.717,0.638,3.0,-12.419,1.0,0.0553,0.108,0.000555,0.31,0.902,110.35,
23MG7PAYUQp0esP2dzWHWj,0.445,0.71,4.0,-6.819,1.0,0.0275,0.103,6.14e-05,0.169,0.468,148.011,
7aftSOGSOpSoIlVAQVBb71,0.579,0.776,8.0,-5.365,1.0,0.173,0.0749,0.0,0.239,0.434,136.044,
3nBXOlFTADNvG9nkqy2O2W,0.484,0.804,5.0,-5.889,1.0,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,
4kte3OcW800TPvOVgrLLj8,0.658,0.677,5.0,-6.628,1.0,0.0393,0.248,0.0,0.368,0.248,124.91,
6xxXrNJnnsQNLdgNk8S4y8,0.451,0.929,5.0,-5.021,1.0,0.0549,0.00109,0.00785,0.442,0.378,135.767,
1SyR0qHmGNRZQ49Z0rFU4A,0.717,0.561,11.0,-7.898,1.0,0.245,0.567,0.0,0.439,0.673,93.116,
3I0FBDc1c1BLNtXWKVjmFg,0.667,0.508,5.0,-10.337,1.0,0.451,0.341,0.0,0.644,0.093,89.436,
6FfE10CNarokEyIGxWhz2g,0.419,0.514,9.0,-11.642,0.0,0.0285,0.0619,0.000287,0.795,0.634,172.159,
5WavgurgGX48eZv1q1E3on,0.778,0.761,2.0,-5.529,1.0,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,
7eOkHIcaoUhngxxypM5Ajr,0.753,0.564,10.0,-7.908,0.0,0.252,0.114,0.0273,0.359,0.55,77.342,
0Tl84qfow6Dv0PM60zoBhb,0.923,0.768,1.0,-7.321,1.0,0.0674,0.119,0.0,0.0689,0.96,94.013,
3wFLWP0FcIqHK1wb1CPthQ,0.45,0.619,9.0,-7.412,1.0,0.372,0.329,0.0,0.319,0.427,83.3,
6mM3QPK502fHwOYaj6ELmm,0.496,0.449,4.0,-10.23,1.0,0.0277,0.364,8.48e-06,0.12,0.547,116.181,
51A8eKvvZz9uydvIZ7xRSV,0.454,0.555,2.0,-6.69,1.0,0.0283,0.157,0.0,0.343,0.171,171.862,
6NBGabiAuQklrfkufcOqlN,0.698,0.662,1.0,-12.58,1.0,0.111,0.00213,0.703,0.047,0.503,99.661,
4NAbnwBxeiFY714TBr3zBJ,0.683,0.332,11.0,-11.425,1.0,0.0404,0.24,0.0,0.165,0.708,108.086,
0AfIsqZ4gTUg9CwwW2jLeK,0.272,0.281,1.0,-7.634,1.0,0.0287,0.388,2.29e-05,0.158,0.141,89.914,
2wzionesqIt3x5Sglb4n91,0.628,0.581,2.0,-8.377,1.0,0.188,0.46,0.0,0.152,0.259,145.396,
60a5c4dDARPsksClcom0OD,0.305,0.803,0.0,-4.668,1.0,0.0412,0.0495,0.000315,0.329,0.282,139.381,
0UQDSP8cz6WmLJckO5jqUQ,0.745,0.753,1.0,-2.408,1.0,0.164,0.223,0.0,0.705,0.589,144.057,
2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,
5pvNhGuCow3Eq1nWbP3Sco,0.74,0.394,2.0,-15.126,1.0,0.0331,0.586,0.000215,0.316,0.78,123.689,
1qjl8UJtWTHrk4SFpwftSN,0.441,0.644,11.0,-5.774,1.0,0.0363,0.56,0.0,0.109,0.349,141.733,
583xVl0Sbj93uU4ceixgU8,0.761,0.716,10.0,-5.8,0.0,0.056,0.396,0.0,0.0771,0.649,119.41,
3PYRn2lgbjuVB4w3BPQ8gs,0.637,0.902,6.0,-5.547,1.0,0.0371,0.00532,0.00142,0.106,0.701,105.012,
4VKnkoNNM6yTb4cXXX3wqD,0.777,0.493,2.0,-6.516,1.0,0.126,0.181,0.0,0.108,0.82,134.086,
2XEsbmynS9dLSzNSuZzfXF,0.902,0.85,7.0,-6.39,1.0,0.358,0.0389,0.0,0.0838,0.556,120.132,
7AvprzMsRJpybaalckaT8c,0.621,0.695,4.0,-5.124,1.0,0.0911,0.00584,0.0,0.086,0.298,173.966,
6x9t21Gl6bRhOrgigur7wK,0.432,0.437,9.0,-10.677,0.0,0.0272,0.0129,0.0805,0.0795,0.173,157.763,
2bocAPQcUTLUXx8lAOTiK3,0.891,0.692,4.0,-4.989,1.0,0.0673,0.0545,0.0,0.608,0.218,100.023,
7zjEyeBsaw9gV0jofJLfOM,0.767,0.313,7.0,-12.059,1.0,0.0798,0.838,0.0,0.105,0.765,82.582,
0ZfByLXCeKchuj7zi1CJ0S,0.879,0.565,11.0,-8.809,1.0,0.037,0.412,0.000239,0.0798,0.685,114.009,
54S3uCvfZauNw8lVCHZYYo,0.757,0.652,5.0,-10.98,1.0,0.04,0.669,0.0246,0.2,0.962,97.651,
4b4c0oH7PtrPsI86drzgFs,0.637,0.732,7.0,-6.209,0.0,0.0965,0.244,0.0,0.498,0.68,128.108,
43sNw9nvGYGLYnNiwI8oMZ,0.709,0.52,5.0,-9.365,0.0,0.0301,0.0682,0.0,0.0629,0.453,134.173,
3QXNBUYJX2aekx6mHQ14GZ,0.882,0.399,7.0,-10.147,1.0,0.0386,0.0155,0.238,0.0427,0.794,103.154,
33RJ3P6wc0B0FIyDalhNTv,0.585,0.927,5.0,-5.253,1.0,0.04,0.00432,0.0,0.178,0.672,142.043,
6BjtaWm1T4kDWAqHrf8vEi,0.586,0.82,8.0,-4.791,0.0,0.072,0.114,0.0,0.134,0.391,142.107,
6a4mvE1CdiRMPyAvG8ByLN,0.729,0.296,2.0,-14.321,0.0,0.0286,0.747,0.0,0.232,0.66,114.434,
5xkNd7kCRmjT2DxSAYVVyC,0.561,0.945,9.0,-6.086,1.0,0.0444,0.0869,0.0,0.22,0.723,145.781,
2oyJMZrw1DGvvkT2NbCZ0Y,0.485,0.701,8.0,-3.807,1.0,0.0288,0.039,0.0,0.0977,0.613,151.948,
1qCe9qukzqAwCs08AGfzJG,0.563,0.407,0.0,-13.852,1.0,0.0358,0.432,0.0,0.104,0.531,108.701,
4rZB2G955dQMcjlb7e3VNB,0.696,0.627,4.0,-5.629,1.0,0.0334,0.0685,0.0,0.0993,0.322,116.047,
1XNE0QfNjdroSdosMIk8F6,0.582,0.836,8.0,-10.604,1.0,0.107,0.148,0.0392,0.0675,0.937,159.913,
6b2mfHMqWCA74XmUuVJm8r,0.666,0.603,1.0,-5.671,1.0,0.0763,0.497,0.0,0.112,0.262,102.94,
5BsJy4UDoQXqdgcyWqWQw2,0.681,0.753,8.0,-4.082,1.0,0.107,0.459,0.0,0.114,0.578,91.993,
5u8bqfaYSh0qVTsgslPknf,0.639,0.403,7.0,-12.401,1.0,0.0349,0.567,0.0,0.67,0.324,132.56,
572R9OVMyWKBeg1hOMgSsW,0.658,0.434,1.0,-8.527,1.0,0.025,0.354,1.75e-05,0.112,0.218,83.921,
66cQXuWUSM6vcfRxAPVTtf,0.637,0.701,0.0,-5.018,1.0,0.0412,0.0625,0.0,0.175,0.466,161.476,
760xFXFj5Fksa3jawSCn5g,0.624,0.991,1.0,-3.467,0.0,0.135,0.0289,0.0107,0.0477,0.535,95.472,
3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5.0,-4.164,0.0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,
00RHrZB3i6B6PwX30ouZBK,0.62,0.948,5.0,-6.639,0.0,0.0432,0.00221,0.228,0.197,0.826,123.028,
7Lmwj2fe8MpGXypOuLGO2C,0.497,0.701,9.0,-5.996,1.0,0.0306,0.0507,0.0,0.103,0.376,172.126,
0eDwzWuy2gf1RJzqWl0dkF,0.578,0.673,7.0,-13.156,1.0,0.0446,0.0968,8.33e-05,0.0927,0.721,119.786,
2gjQdYRk5A17t5pNxQXmuN,0.302,0.344,0.0,-11.894,1.0,0.0277,0.466,1.53e-06,0.184,0.242,140.763,
3xltN99Cj2KF5AZFhjDibh,0.54,0.688,8.0,-5.366,1.0,0.0304,0.0732,0.0,0.0804,0.524,143.888,
46XvcuEZFFInDilbYUNHBn,0.782,0.627,8.0,-6.509,0.0,0.115,0.00233,1.27e-05,0.201,0.485,94.967,
3EApebexZ7YqDIqw2EMTDh,0.514,0.693,9.0,-5.868,1.0,0.408,0.177,0.0,0.351,0.287,110.568,
2L6lh2RmMs1yz4FQzdbwOn,0.644,0.563,0.0,-9.814,0.0,0.159,0.0518,0.0,0.179,0.339,160.106,
3Z3D2hnbZnveVhTuOifJyt,0.657,0.821,6.0,-3.388,1.0,0.0352,0.0838,0.0,0.0457,0.714,130.002,
2uO8ovp6GGs6DoSai0Y390,0.685,0.926,4.0,-11.434,1.0,0.0635,0.0884,5.28e-05,0.206,0.789,105.177,
61voPX1C71rhwynuLQyajo,0.745,0.805,2.0,-5.549,1.0,0.0307,0.0223,1.06e-06,0.13,0.765,126.065,
4ccM2xBxicGigjLqt6A0YY,0.554,0.927,7.0,-3.641,1.0,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,
6o21UfW2RHkzzleZGLfFpK,0.288,0.62,2.0,-10.103,1.0,0.0428,0.24,0.0,0.0882,0.617,94.445,
3IDsegNBHC4pjGCOMTQYlU,0.702,0.901,1.0,-4.45,1.0,0.0264,0.426,0.00153,0.0368,0.919,97.862,
2goHCrsDJaflEwQ930ef0o,0.685,0.855,1.0,-6.724,0.0,0.438,0.329,8.9e-05,0.301,0.46,157.181,
0vQ1iCCAYNCy92g9QXgxoI,0.608,0.423,0.0,-14.663,0.0,0.0299,0.123,0.0,0.0584,0.234,117.963,
4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9.0,-9.206,1.0,0.0356,0.863,0.0,0.134,0.101,79.012,262533.0
7MQywXGHEev7JmwwIzMcao,0.767,0.551,0.0,-7.328,1.0,0.0616,0.00364,0.0,0.0451,0.796,100.904,
0I6KbNBU6XlbkuwN9nyuIC,0.68,0.468,4.0,-11.779,0.0,0.386,0.0154,1.47e-06,0.217,0.503,94.128,
2uTG00P1DkhB97pdITkl2O,0.824,0.49,7.0,-8.391,1.0,0.429,0.0369,1.24e-06,0.0807,0.307,165.948,
3ApktgPHkNDBWaZCWvOKjK,0.51,0.382,0.0,-13.637,1.0,0.0613,0.54,0.0,0.122,0.821,111.63,
4GiXBCUF7H6YfNQsnBRIzl,0.578,0.471,4.0,-7.27,1.0,0.0289,0.368,0.0,0.159,0.532,133.061,
2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,1.0,-6.578,1.0,0.11,0.0174,0.0,0.131,0.286,188.7,
0cEY2XrkwZAyrxMioyiAQB,0.836,0.793,7.0,-7.744,1.0,0.109,0.0627,2.57e-05,0.219,0.887,106.005,
029NqmIySn1kOY305AAhxT,0.657,0.685,1.0,-5.203,1.0,0.0334,0.0246,0.0,0.037,0.424,96.458,
2Rr4ZOnKXUrzjhMPkmkRjK,0.823,0.51,0.0,-11.235,1.0,0.0352,0.212,0.806,0.11,0.798,114.83,
77NwdlKUIMS3gvvJeO5KK1,0.72,0.562,6.0,-12.707,0.0,0.0336,0.0542,0.00441,0.0953,0.798,104.982,
6fxVffaTuwjgEk5h9QyRjy,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,258986.0
4UXpJDvdsfneLvT09oJocg,0.482,0.627,2.0,-7.561,1.0,0.116,0.00827,0.0,0.701,0.293,157.58,
4y2vzy436lUS1yWWQjUf9E,0.868,0.784,2.0,-8.49,1.0,0.0711,0.0265,0.000807,0.0701,0.793,108.464,
65kp3OFn7JXbCvkm3m2Ui2,0.266,0.642,7.0,-5.133,1.0,0.0694,0.424,0.0,0.0943,0.0371,75.022,
0bjgQ24UZGwKikldIyEOgf,0.717,0.474,5.0,-8.383,0.0,0.403,0.0509,0.0,0.139,0.448,123.906,
43CIWpJaJHRcI4mUSjqgc2,0.697,0.674,1.0,-6.326,1.0,0.0533,0.00215,0.0,0.138,0.198,81.535,
5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2.0,-9.245,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,
6C2nRgaujO84uuHZkaXcZQ,0.608,0.504,6.0,-12.431,1.0,0.0432,0.344,0.0171,0.113,0.602,104.801,
6MfVSA5iKBPHzo6RGARjL0,0.583,0.316,7.0,-19.292,1.0,0.0315,0.425,5.67e-05,0.11,0.436,114.362,
1F12mGFRXXwfgxspQ9vjjB,0.687,0.682,2.0,-14.139,1.0,0.03,0.0673,0.0149,0.195,0.945,120.004,
7ewfvLrlI0VNht4vEnoTMh,0.462,0.615,0.0,-7.982,0.0,0.153,0.00543,0.0,0.856,0.344,130.967,
5ApdBBa3MtTzpF0MbpB2NG,0.647,0.49,9.0,-5.044,1.0,0.0288,0.676,0.0,0.231,0.298,132.336,
6CUWzTRmC1GjjSDTtiVfsI,0.765,0.569,6.0,-9.511,1.0,0.478,0.191,0.0,0.0586,0.747,197.89,
1KkKFxAOb4kDpWH8IeLa7A,0.501,0.576,0.0,-12.26,1.0,0.0358,0.073,0.000277,0.101,0.369,119.968,
5HcTLesmMaPr0CkwdbtK0o,0.461,0.906,9.0,-4.369,1.0,0.0356,0.0299,0.0104,0.319,0.939,152.206,
2qsQ8eVDPmobZpvDxQCVQu,0.917,0.679,6.0,-6.083,1.0,0.266,0.0867,0.0,0.588,0.453,102.449,
65mxB9IWpmVo4qUjdGSxRB,0.663,0.72,3.0,-5.497,1.0,0.0331,0.00212,0.0,0.358,0.608,135.342,
1Ri9P0ZPrqr6h0REDRdJBd,0.648,0.938,1.0,-3.298,1.0,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,
0ZHu7jkSSrT0eK4OxuG4O5,0.714,0.862,6.0,-5.531,1.0,0.286,0.0305,0.0,0.0884,0.887,92.849,
2b1f2Z5rpQUYKOyrOd770k,0.253,0.42,5.0,-6.241,0.0,0.0335,0.63,0.0,0.11,0.102,64.967,
2dq2J24oIF67Uvttut4dv7,0.599,0.622,0.0,-7.621,1.0,0.0571,0.4,0.00273,0.292,0.961,161.929,
6s30tYL0EJbROLV4Yzsw0D,0.401,0.881,9.0,-6.089,1.0,0.0923,0.356,0.0,0.165,0.88,160.456,
6j6bTAiW0oEfLlAjmRNcbb,0.163,0.616,9.0,-9.996,1.0,0.044,0.0286,0.0,0.0826,0.33,81.993,
7zMcNqs55Mxer82bvZFkpg,0.621,0.417,10.0,-6.941,1.0,0.0231,0.288,0.0,0.119,0.289,99.953,
2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961,
4FupIlegZgvXUuK79qcoKW,0.915,0.807,6.0,-9.636,0.0,0.13,0.011,0.000122,0.201,0.709,127.35,
5ecZWU5uQOiCVSnPxBZNmT,0.59,0.903,1.0,-4.478,0.0,0.0363,0.0232,0.0,0.0786,0.542,107.023,
7qEKqBCD2vE5vIBsrUitpD,0.855,0.423,5.0,-15.044,0.0,0.0585,0.724,0.469,0.0896,0.572,120.02,
0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,
5pSvjjfsh34sLrkYSNGCl4,0.738,0.809,11.0,-4.368,0.0,0.026,0.0964,0.00918,0.18,0.906,107.233,225706.0
3w0pyHgJJW9JN0cJxmi33Z,0.333,0.156,2.0,-17.574,1.0,0.0335,0.286,2.32e-05,0.151,0.195,71.441,
6mdNRnbiVerwM8kGCS1KwD,0.717,0.696,9.0,-11.94,1.0,0.0373,0.0115,6.11e-05,0.0494,0.904,146.658,
6V3wTb4VVDWRw3YEDgc6Py,0.525,0.674,1.0,-6.053,1.0,0.0282,0.0405,0.0,0.339,0.431,147.978,
77IAeEz8LEchPN8UNjaTJ2,0.698,0.487,7.0,-9.887,0.0,0.312,0.234,0.00086,0.0724,0.614,161.943,
24iUpyUeGv6AoikfxpRofO,0.574,0.91,6.0,-3.813,0.0,0.0371,0.0261,0.00219,0.209,0.611,122.987,
25CnqAR7fzAQbb2SVoSa0b,0.815,0.797,2.0,-6.304,1.0,0.186,0.0557,0.0,0.641,0.65,96.006,
3kPFTuTu8rBgSoglYRBRiE,0.83,0.859,7.0,-9.213,1.0,0.124,0.000956,0.0,0.214,0.653,109.319,
5RKQ5NdjSh2QzD4MaunT91,0.505,0.754,4.0,-7.435,1.0,0.0366,0.132,0.0,0.204,0.51,119.204,
7JYsArznYOjX2jsrT3UEnL,0.635,0.847,7.0,-3.152,1.0,0.447,0.533,0.0,0.154,0.568,166.072,234649.0
0NkqCdYDySVdBoeGs4Nywe,0.619,0.557,7.0,-10.715,0.0,0.0351,0.404,0.0,0.181,0.831,116.065,
5uir0D2kSUtWug1kK8HUkb,0.386,0.682,9.0,-6.358,1.0,0.0788,0.643,0.0,0.314,0.489,172.257,
3Ik6JHLFTzcg7GHACsg7vD,0.7,0.548,5.0,-13.849,1.0,0.0443,0.587,0.0,0.0699,0.854,104.553,
4vGQNeWAh2WKPYsqhp5wSg,0.698,0.608,8.0,-9.571,1.0,0.0691,0.59,0.00148,0.155,0.779,140.901,
0pNXDQo75eOukoK8PejiRE,0.305,0.29,1.0,-12.623,1.0,0.0321,0.329,0.0,0.0896,0.088,124.664,
6KluBT5Zthyzk6sBwqAcso,0.597,0.291,1.0,-13.483,0.0,0.0576,0.255,1.9e-05,0.108,0.09,87.082,
2iXqaccRqW6vqvqqBgOuug,0.899,0.451,11.0,-14.009,0.0,0.0511,0.0756,3.22e-05,0.044,0.973,121.575,
6xRWoYwfwIKnT8bQGzKbxR,0.656,0.637,1.0,-3.867,1.0,0.0256,0.34,0.0,0.187,0.267,105.037,
4jh9olf0OKCokpzxSyLeJx,0.513,0.591,1.0,-6.407,0.0,0.0274,0.405,0.0,0.126,0.173,130.167,
4HRa9ZWcmZ8JD7UySPu0wT,0.611,0.948,1.0,-3.751,0.0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,
7tK1fO2PVs80OnVB1RSa89,0.565,0.449,11.0,-10.962,1.0,0.0284,0.341,1.31e-05,0.132,0.119,134.039,
