date,rank,last-week,peak-rank,weeks-on-board,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name,artists
2009-10-31,49,46.0,15,24,6q4XLE5WeOBWftoc9gTl2P,It's Not Over....The Hits So Far,53,270640,False,0.508,0.823,3,-3.711,1,0.031,0.00741,0.0,0.104,0.152,95.98,4,grunge,No Surprise,Daughtry
2018-11-03,50,49.0,3,27,2qT1uLXPVPzGgFOx4jtEuo,Sweetener,78,205920,False,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,dance,no tears left to cry,Ariana Grande
1968-03-16,31,22.0,8,15,4QkvD53COA5qLA7rQ1Pa7D,Nobody But Me,60,140440,False,0.568,0.75,2,-8.913,1,0.0466,0.0731,0.0,0.121,0.407,75.82,4,garage,Nobody But Me,The Human Beinz
1968-03-16,31,22.0,8,15,4QkvD53COA5qLA7rQ1Pa7D,Nobody But Me,60,140440,False,0.568,0.75,2,-8.913,1,0.0466,0.0731,0.0,0.121,0.407,75.82,4,garage,Nobody But Me,The Human Beinz
1987-03-28,82,58.0,13,21,01Q4wU19hamqnhNjtuvTyI,Night Songs,63,287400,False,0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.163,0.149,67.197,4,hard-rock,Nobody's Fool,Cinderella
1999-10-09,95,98.0,80,11,1TEZWG1FdjzDdercCguTwj,Significant Other,69,289560,True,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,4,metal,Nookie,Limp Bizkit
2010-11-06,40,30.0,1,25,7Ie9W94M7OjPoZVV216Xus,Recovery,81,248133,True,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5,hip-hop,Not Afraid,Eminem
2009-09-12,68,73.0,55,21,5xyACR2lzIyzFepF4qlAas,Scars & Souvenirs (Special Edition),57,215400,False,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,4,grunge,Not Meant to Be,Theory of a Deadman
2016-01-02,85,69.0,51,19,4rhIB4nVYTvB7wi6SrLp6z,Chillin' It - Mellow Day Country,0,186253,False,0.586,0.704,4,-4.772,1,0.0307,0.15,0.0,0.067,0.442,84.982,4,country,Nothin' Like You,Dan + Shay
1992-07-04,97,88.0,34,15,0nLiqZ6A27jJri2VCalIUs,Metallica,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,hard-rock,Nothing Else Matters,Metallica
1992-07-04,97,88.0,34,15,0nLiqZ6A27jJri2VCalIUs,Metallica,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,hard-rock,Nothing Else Matters,Metallica
1992-07-04,97,88.0,34,15,0nLiqZ6A27jJri2VCalIUs,Metallica,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,hard-rock,Nothing Else Matters,Metallica
1974-11-09,72,39.0,1,18,72PoJMDfdaw9gGECgA9kTZ,The Kids & Me,63,156200,False,0.808,0.83,9,-3.995,0,0.0283,0.613,0.0112,0.198,0.909,102.8,4,psych-rock,Nothing From Nothing,Billy Preston
2011-08-13,92,89.0,82,4,4osgfFTICMkcGbbigdsa53,Novacane,81,302346,True,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,4,soul,Novacane,Frank Ocean
1992-11-07,40,35.0,3,20,3YRCqOhFifThpSRFJ1VWFM,Use Your Illusion I,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock,November Rain,Guns N' Roses
1992-11-07,40,35.0,3,20,3YRCqOhFifThpSRFJ1VWFM,Use Your Illusion I,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock,November Rain,Guns N' Roses
1992-11-07,40,35.0,3,20,3YRCqOhFifThpSRFJ1VWFM,Use Your Illusion I,81,536066,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,hard-rock,November Rain,Guns N' Roses
2017-09-09,40,32.0,17,20,7i2DJ88J7jQ8K7zqFX2fW8,hopeless fountain kingdom (Deluxe),67,214801,False,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,4,indie-pop,Now Or Never,Halsey
2008-04-19,37,,37,1,35YyxFpE0ZTOoqFx5bADW8,In Rainbows,69,255386,False,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,3,alt-rock,Nude,Radiohead
2018-07-07,80,82.0,80,3,01TnVDiet1DFTsyWKUKovl,?,75,186267,False,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4,emo,NUMB,XXXTENTACION
1985-07-06,97,92.0,6,24,3N7GqZMpZJW69Te1bfUTc3,Obsession: The Best Of Animotion,57,337266,False,0.673,0.613,7,-11.997,1,0.0799,0.00436,0.362,0.608,0.415,114.748,4,synth-pop,Obsession,Animotion
2004-09-25,100,96.0,37,20,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,74,198266,False,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4,punk,Ocean Avenue,Yellowcard
2019-07-20,99,100.0,84,20,7hDVYcQq6MxkdJGweuCtl9,dont smile at me,80,200379,False,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4,electro,ocean eyes,Billie Eilish
2014-05-03,96,94.0,83,13,5SDcksP8En1l6RtTY1wzHc,Zion,71,536000,False,0.264,0.363,2,-10.196,1,0.0338,0.501,0.00406,0.11,0.0613,124.328,4,alt-rock,Oceans (Where Feet May Fail),Hillsong UNITED;TAYA
2014-05-03,96,94.0,83,13,5SDcksP8En1l6RtTY1wzHc,Zion,71,536000,False,0.264,0.363,2,-10.196,1,0.0338,0.501,0.00406,0.11,0.0613,124.328,4,alt-rock,Oceans (Where Feet May Fail),Hillsong UNITED;TAYA
2003-11-29,100,99.0,83,18,4TFI0lmmt6UyMU8RAgVU4a,21st Century Soul Grooves & Slow Jams,0,242466,False,0.475,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.261,4,soul,Officially Missing You,Tamia
1960-02-08,88,69.0,9,18,1yWxDvpM1zZoT355bEjU8G,All Time Greatest Hits,45,136200,False,0.58,0.622,11,-13.001,1,0.04,0.761,1.09e-05,0.362,0.825,132.685,4,rockabilly,Oh! Carol,Neil Sedaka
1990-12-15,98,94.0,8,23,0YqhqbLNpfQetrwuLaVTiK,Other Voices (Expanded Edition),56,216373,False,0.57,0.575,9,-7.032,1,0.0318,0.267,0.0,0.0823,0.421,135.903,4,synth-pop,Oh Girl,Paul Young
1979-04-21,45,46.0,45,12,3TiCuJiisBOB9HzKAM6FDG,Oh Honey,62,356200,False,0.734,0.42,2,-12.036,1,0.028,0.188,0.242,0.0826,0.462,94.161,4,disco,Oh Honey,Delegation
2012-09-29,100,97.0,97,4,1qIgyDoc2rwtq8w49jeWL8,¡UNO!,56,303293,False,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,4,punk,Oh Love,Green Day
2020-10-31,80,70.0,36,6,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,dance,OK Not To Be OK,Marshmello;Demi Lovato
2020-10-31,80,70.0,36,6,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,dance,OK Not To Be OK,Marshmello;Demi Lovato
2020-10-31,80,70.0,36,6,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,dance,OK Not To Be OK,Marshmello;Demi Lovato
2020-10-31,80,70.0,36,6,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,dance,OK Not To Be OK,Marshmello;Demi Lovato
2020-10-31,80,70.0,36,6,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,dance,OK Not To Be OK,Marshmello;Demi Lovato
1983-11-26,95,72.0,28,22,5EOoMWIB9iK4ZpcSex9Ec7,Stranger In Town,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country,Old Time Rock & Roll,Bob Seger
1983-11-26,95,72.0,28,22,5EOoMWIB9iK4ZpcSex9Ec7,Stranger In Town,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country,Old Time Rock & Roll,Bob Seger
1983-11-26,95,72.0,28,22,5EOoMWIB9iK4ZpcSex9Ec7,Stranger In Town,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country,Old Time Rock & Roll,Bob Seger
1983-11-26,95,72.0,28,22,5EOoMWIB9iK4ZpcSex9Ec7,Stranger In Town,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country,Old Time Rock & Roll,Bob Seger
2020-03-14,68,4.0,4,2,0fZRNhPJ4AGmwY7rkpdbqK,MAP OF THE SOUL : 7,74,246380,False,0.583,0.817,9,-5.146,0,0.099,0.118,0.0,0.338,0.437,105.935,4,k-pop,ON,BTS
2004-09-25,89,57.0,8,20,0B2ZuTLZnWQ6gz8RlNwBu1,The Hunger For More,64,187280,True,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.24,0.429,94.857,4,hardcore,On Fire,Lloyd Banks
2016-03-05,48,41.0,13,22,5a7NdkF09AfD0H607eiOkX,Delirium (Deluxe),66,213445,False,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,4,indie-pop,On My Mind,Ellie Goulding
2013-01-19,97,,97,1,1VVyW3Dl9LaCAcPIhygo9A,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),52,191066,False,0.303,0.116,0,-15.723,1,0.0552,0.888,0.0,0.144,0.196,85.473,5,show-tunes,On My Own,Samantha Barks
2019-06-22,88,78.0,78,16,0EnvJBejWaMxn3qAvWV4B9,Single Saturday Night - Country Songs,0,213306,False,0.445,0.537,1,-5.477,1,0.0311,0.331,5e-05,0.0866,0.246,157.98,4,country,On My Way to You,Cody Johnson
1968-10-19,31,21.0,16,11,6IWxHgVbdKyUMydhVGXRaT,The Best Of Canned Heat,51,206333,False,0.496,0.156,9,-17.059,1,0.0419,0.777,0.0,0.232,0.205,129.524,4,psych-rock,On The Road Again,Canned Heat
2014-07-05,98,91.0,79,20,4vd1W48zEl9sw8Np26LT6p,Autumn Vibes 2022,0,192800,False,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4,rock,On Top Of The World,Imagine Dragons
1999-07-10,93,91.0,70,20,35GwlKlVXgFCMF5uTp5r7P,My Own Prison,58,302533,False,0.557,0.933,6,-3.7,0,0.035,2.14e-05,8.66e-06,0.117,0.435,110.946,4,grunge,One,Creed
2016-06-11,46,42.0,12,26,40z4EMfyGwTp5Tk48mu7Os,Music for Rainy Days,0,194453,False,0.667,0.613,1,-5.353,1,0.0345,0.4,0.0,0.115,0.472,91.024,4,dance,One Call Away,Charlie Puth
2016-06-11,46,42.0,12,26,40z4EMfyGwTp5Tk48mu7Os,Music for Rainy Days,0,194453,False,0.667,0.613,1,-5.353,1,0.0345,0.4,0.0,0.115,0.472,91.024,4,dance,One Call Away,Charlie Puth
2016-12-24,47,45.0,1,36,5ZKG94fnjiuMH5yrC5S9lS,Views,66,173973,False,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,4,hip-hop,One Dance,Drake;Wizkid;Kyla
2016-12-24,47,45.0,1,36,5ZKG94fnjiuMH5yrC5S9lS,Views,66,173973,False,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,4,hip-hop,One Dance,Drake;Wizkid;Kyla
2010-04-17,94,85.0,85,6,5JlqbEj7Bbh2RdZgcO5kJE,Light,55,207573,False,0.346,0.61,0,-5.818,1,0.15,0.198,0.0,0.117,0.235,68.552,4,reggae,One Day,Matisyahu
1963-08-03,36,25.0,5,10,3aJJgr1X9wdxZpORCwIsCq,The Best Of The Chiffons,29,129333,False,0.457,0.602,6,-7.771,1,0.0346,0.49,0.0,0.499,0.904,89.271,4,rock-n-roll,One Fine Day,The Chiffons
1996-06-15,89,88.0,62,12,4jw4BotdO2WfbF0U1J7mXc,Horace Brown,40,265466,False,0.759,0.536,3,-8.537,1,0.0429,0.0455,0.0,0.0313,0.842,90.073,4,j-pop,One For The Money,Horace Brown
2018-09-08,43,39.0,26,21,6Mcd2tlwSiqsnMC85DF4Ns,New Year's Eve - NYE 2018/2019,60,209040,False,0.753,0.852,9,-4.028,0,0.138,0.0319,8.63e-06,0.328,0.586,124.023,4,electro,One Kiss,Calvin Harris;Dua Lipa
2018-09-08,43,39.0,26,21,6Mcd2tlwSiqsnMC85DF4Ns,New Year's Eve - NYE 2018/2019,60,209040,False,0.753,0.852,9,-4.028,0,0.138,0.0319,8.63e-06,0.328,0.586,124.023,4,electro,One Kiss,Calvin Harris;Dua Lipa
2018-09-08,43,39.0,26,21,6Mcd2tlwSiqsnMC85DF4Ns,New Year's Eve - NYE 2018/2019,60,209040,False,0.753,0.852,9,-4.028,0,0.138,0.0319,8.63e-06,0.328,0.586,124.023,4,electro,One Kiss,Calvin Harris;Dua Lipa
2003-01-25,42,27.0,6,34,42T2QQv3xgBlpQxaSP7lnK,Weathered,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock,One Last Breath,Creed
2003-01-25,42,27.0,6,34,42T2QQv3xgBlpQxaSP7lnK,Weathered,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock,One Last Breath,Creed
2003-01-25,42,27.0,6,34,42T2QQv3xgBlpQxaSP7lnK,Weathered,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock,One Last Breath,Creed
2003-01-25,42,27.0,6,34,42T2QQv3xgBlpQxaSP7lnK,Weathered,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock,One Last Breath,Creed
2015-07-11,63,59.0,13,20,7xoUc6faLbCqZO6fQEYprd,My Everything (Deluxe),83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance,One Last Time,Ariana Grande
2020-09-26,90,84.0,76,15,6TW8hTa1G41tVZ2RVEr9YI,Never Leave - Country Magic,0,190973,False,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00704,0.0988,0.611,78.051,4,country,One Night Standards,Ashley McBryde
1996-05-04,42,37.0,4,22,6Ij4PNz5azZPUB1JXERfqq,90's Music Grandi Successi,0,318613,False,0.223,0.557,9,-5.133,1,0.0332,0.0233,1e-06,0.149,0.335,175.926,4,singer-songwriter,One Of Us,Joan Osborne
1996-05-04,42,37.0,4,22,6Ij4PNz5azZPUB1JXERfqq,90's Music Grandi Successi,0,318613,False,0.223,0.557,9,-5.133,1,0.0332,0.0233,1e-06,0.149,0.335,175.926,4,singer-songwriter,One Of Us,Joan Osborne
2001-06-02,97,93.0,75,17,3K4HG9evC7dg3N0R9cYqk4,Hybrid Theory (Bonus Edition),78,157333,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4,alternative,One Step Closer,Linkin Park
2001-06-02,97,93.0,75,17,3K4HG9evC7dg3N0R9cYqk4,Hybrid Theory (Bonus Edition),78,157333,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4,alternative,One Step Closer,Linkin Park
2001-06-02,97,93.0,75,17,3K4HG9evC7dg3N0R9cYqk4,Hybrid Theory (Bonus Edition),78,157333,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4,alternative,One Step Closer,Linkin Park
2019-05-04,99,87.0,67,9,0SJiu39u0VPgtUEfNWtuW1,Cozy Country,0,218733,False,0.566,0.825,10,-4.245,1,0.0416,0.00308,0.0,0.0779,0.609,160.003,4,country,One That Got Away,Michael Ray
2019-12-07,52,45.0,36,23,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,74,181823,False,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,4,edm,One Thing Right,Marshmello;Kane Brown
2010-01-23,42,24.0,17,25,1i5nDFmDSi8Q3UPRVnbc03,OO's Music Grandi Successi,3,215586,False,0.69,0.856,1,-2.549,0,0.0376,0.0689,7.82e-05,0.0761,0.74,145.966,4,pop,One Time,Justin Bieber
1979-09-01,91,44.0,24,14,2MtzZmYmxAhNMxilcwrV4b,70s Christmas Party,0,217364,False,0.442,0.921,2,-5.086,1,0.0655,0.0532,3.89e-06,0.0767,0.855,162.267,4,power-pop,One Way Or Another,Blondie
2005-12-24,91,90.0,90,8,72X2RPQiMoOjQrdI2B9Olu,With Teeth (Bonus Tracks),47,263093,True,0.7,0.807,9,-5.711,0,0.029,0.000576,0.00488,0.0996,0.963,112.15,4,industrial,Only,Nine Inch Nails
1978-08-05,68,58.0,24,13,1xOXXYh6lTW8laxlW7JP2J,The Stranger (Legacy Edition),68,235560,False,0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,4,piano,Only the Good Die Young,Billy Joel
1982-10-23,90,83.0,17,14,4BG5z09kr5M1CVla6MQmcO,Fiesta temática 80s,0,284000,False,0.29,0.884,9,-5.71,0,0.0673,0.0435,0.0,0.225,0.294,125.314,4,hard-rock,Only Time Will Tell,Asia
1984-10-13,95,72.0,34,12,0XKN8MWK5LE4u7syOMQtv4,40 Years - The Greatest Hits,34,308760,False,0.585,0.831,7,-6.206,0,0.0453,0.244,4.64e-06,0.0539,0.701,137.271,4,disco,Only When You Leave,Spandau Ballet
1984-10-13,95,72.0,34,12,0XKN8MWK5LE4u7syOMQtv4,40 Years - The Greatest Hits,34,308760,False,0.585,0.831,7,-6.206,0,0.0453,0.244,4.64e-06,0.0539,0.701,137.271,4,disco,Only When You Leave,Spandau Ballet
1978-02-04,98,72.0,72,11,2AefH7K3KZLJayJ1OT3w4S,The Very Best Of Rose Royce,29,258760,False,0.538,0.435,0,-10.767,1,0.103,0.628,0.0,0.0767,0.568,98.891,4,disco,Ooh Boy,Rose Royce
1982-05-15,100,92.0,2,18,2w4EpqGasrz9qdTwocx54t,Escape (Bonus Track Version),70,202173,False,0.405,0.21,2,-13.214,1,0.0279,0.584,0.0,0.139,0.174,100.577,3,hard-rock,Open Arms,Journey
2016-08-06,94,94.0,66,12,5NORWMFC27ywGSZxi8uquP,Cleopatra,79,160097,False,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,folk,Ophelia,The Lumineers
1993-06-05,49,43.0,3,22,0wokCRaKD0zPNhMRXAgVsr,Duran Duran,73,340200,False,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,4,synth-pop,Ordinary World,Duran Duran
2000-07-08,45,29.0,14,22,64BbK9SFKH2jk86U3dGj2P,Californication (Deluxe Edition),80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,Otherside,Red Hot Chili Peppers
2000-07-08,45,29.0,14,22,64BbK9SFKH2jk86U3dGj2P,Californication (Deluxe Edition),80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,Otherside,Red Hot Chili Peppers
2000-07-08,45,29.0,14,22,64BbK9SFKH2jk86U3dGj2P,Californication (Deluxe Edition),80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,Otherside,Red Hot Chili Peppers
2000-07-08,45,29.0,14,22,64BbK9SFKH2jk86U3dGj2P,Californication (Deluxe Edition),80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,Otherside,Red Hot Chili Peppers
1961-05-22,89,93.0,89,3,7gI4OJM4OjgYT0C8L5ONwP,Jazz Romance,0,149880,False,0.418,0.165,4,-10.663,0,0.0442,0.91,2.02e-05,0.213,0.205,120.301,4,blues,Our Love Is Here To Stay,Dinah Washington
1961-05-22,89,93.0,89,3,7gI4OJM4OjgYT0C8L5ONwP,Jazz Romance,0,149880,False,0.418,0.165,4,-10.663,0,0.0442,0.91,2.02e-05,0.213,0.205,120.301,4,blues,Our Love Is Here To Stay,Dinah Washington
1961-05-22,89,93.0,89,3,7gI4OJM4OjgYT0C8L5ONwP,Jazz Romance,0,149880,False,0.418,0.165,4,-10.663,0,0.0442,0.91,2.02e-05,0.213,0.205,120.301,4,blues,Our Love Is Here To Stay,Dinah Washington
1958-10-13,91,91.0,41,11,4ZjTZ6gRWfzepxzo3uqc5J,The Rockin' Adventures of Bobby Day,25,142080,False,0.646,0.501,0,-11.395,1,0.0438,0.794,4.79e-06,0.133,0.934,80.275,4,rockabilly,Over and Over,Bobby Day
2006-12-09,44,42.0,8,42,1N62wozuHCvczCkY4QidpP,How To Save A Life,70,236266,False,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,4,piano,Over My Head (Cable Car),The Fray
2008-02-09,49,47.0,18,25,3sC7PN1vjzEovhjHlQse3N,Daughtry,55,204853,False,0.423,0.922,3,-2.602,1,0.0411,0.017,0.0,0.102,0.567,156.063,4,grunge,Over You,Daughtry
2008-02-09,49,47.0,18,25,3sC7PN1vjzEovhjHlQse3N,Daughtry,55,204853,False,0.423,0.922,3,-2.602,1,0.0411,0.017,0.0,0.102,0.567,156.063,4,grunge,Over You,Daughtry
2009-09-12,73,,73,1,25TQBBKOrtTfnH6QBM9He1,Full Circle,58,226826,False,0.328,0.926,9,-3.187,1,0.0756,0.00123,0.0,0.127,0.392,194.877,4,grunge,Overcome,Creed
2021-08-14,72,,72,1,4t2OeILB07eMGTXSUbMPEu,Happier Than Ever,72,210232,False,0.757,0.598,11,-7.777,1,0.058,0.0904,0.551,0.15,0.18,124.951,4,electro,Oxytocin,Billie Eilish
1971-04-24,32,29.0,13,10,5u6y4u5EgDv0peILf60H5t,Abraxas,67,256933,False,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,4,blues,Oye Como Va,Santana
2005-01-22,36,26.0,12,22,0bbaUMJLmpkzBpsGN6rjdE,Latin Urban Christmas Party,32,240973,True,0.677,0.946,6,-2.887,1,0.0548,0.184,3.73e-06,0.274,0.948,96.011,4,hardcore,Oye Mi Canto,N.O.R.E.;Daddy Yankee;Nina Sky;Gemstar;Big Mato
2007-04-28,71,70.0,44,20,5PZ2cqh9Yem2g6cTSOLllz,One-X,68,202973,False,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,4,grunge,Pain,Three Days Grace
2007-04-28,71,70.0,44,20,5PZ2cqh9Yem2g6cTSOLllz,One-X,68,202973,False,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,4,grunge,Pain,Three Days Grace
1966-07-23,39,17.0,1,11,3J5pA2wR1GJa17a8vHwW23,Halloween Hits,1,224133,False,0.496,0.858,5,-7.927,0,0.0922,0.0133,0.0675,0.349,0.773,159.69,4,british,"Paint It, Black",The Rolling Stones
2010-03-13,49,40.0,6,27,5LHnaiB8E3x95ZbYFmOUfk,OO's Music Grandi Successi,4,208173,False,0.761,0.734,5,-2.871,0,0.0428,0.129,0.0,0.086,0.375,114.907,4,dance,Paparazzi,Lady Gaga
2008-12-13,45,39.0,4,20,1ixbwbeBi5ufN4noUKmW5a,Kala,77,205200,False,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,4,indie-pop,Paper Planes,M.I.A.
2008-12-13,45,39.0,4,20,1ixbwbeBi5ufN4noUKmW5a,Kala,77,205200,False,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,4,indie-pop,Paper Planes,M.I.A.
2019-06-08,99,98.0,91,3,0Rx0DJI556Ix5gBny6EWmn,Soul Searching,75,169038,True,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,4,electro,Paradise,Bazzi
1989-05-06,91,76.0,5,17,3YBZIN3rekqsKxbJc9FZko,Appetite For Destruction,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,hard-rock,Paradise City,Guns N' Roses
1989-05-06,91,76.0,5,17,3YBZIN3rekqsKxbJc9FZko,Appetite For Destruction,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,hard-rock,Paradise City,Guns N' Roses
1989-05-06,91,76.0,5,17,3YBZIN3rekqsKxbJc9FZko,Appetite For Destruction,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,hard-rock,Paradise City,Guns N' Roses
2008-05-31,50,41.0,6,50,28IEbk5a7twNTbUEvWslUb,Them Vs. You Vs. Me (Deluxe Edition),75,208106,False,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,4,grunge,Paralyzer,Finger Eleven
2008-05-31,50,41.0,6,50,28IEbk5a7twNTbUEvWslUb,Them Vs. You Vs. Me (Deluxe Edition),75,208106,False,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,4,grunge,Paralyzer,Finger Eleven
2017-06-17,46,53.0,6,20,72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,74,221506,False,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,dance,Paris,The Chainsmokers
2017-06-17,46,53.0,6,20,72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,74,221506,False,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,dance,Paris,The Chainsmokers
2017-06-17,46,53.0,6,20,72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,74,221506,False,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,dance,Paris,The Chainsmokers
2017-06-17,46,53.0,6,20,72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,74,221506,False,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,dance,Paris,The Chainsmokers
1983-04-09,99,92.0,10,18,1BkY0N8ChFk2mdLbAUu8ZK,Anthology,78,205426,False,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,4,reggae,Pass The Dutchie,Musical Youth
