artist_id,country
0FOWNUFHPnMy0vOw1siGqi,XW
1Xyo4u8uXC1ZmMpatF05PJ,DZ
1Xyo4u8uXC1ZmMpatF05PJ,XW
50co4Is1HCEo8bhOyUWKpn,DZ
50co4Is1HCEo8bhOyUWKpn,XW
1xr2G8Hlx4QWmT9HaUbmoO,XW
50co4Is1HCEo8bhOyUWKpn,XW
2hlmm7s2ICUX0LVIhVFlZQ,XW
1UTPBmNbXNTittyMJrNkvw,GB
2t2XKfWKLXpFIjFwy1K8wx,XW
2kucQ9jQwuD8jWdtR9Ef38,US
2kucQ9jQwuD8jWdtR9Ef38,XW
1KCSPY1glIKqW2TotWuXOR,NL
1KCSPY1glIKqW2TotWuXOR,GB
1KCSPY1glIKqW2TotWuXOR,DE
1KCSPY1glIKqW2TotWuXOR,DZ
1KCSPY1glIKqW2TotWuXOR,US
4NqH3V7GS0Igs1VyGMXEi8,XW
1n2pb9Tsfe4SwAjmUac6YT,US
1n2pb9Tsfe4SwAjmUac6YT,XW
46HzS7yz0c9udVwtbHk1sx,XW
5IbEL2xjRtKsunfmsahLuO,XW
4V8LLVI7PbaPR0K2TGSxFF,US
4V8LLVI7PbaPR0K2TGSxFF,XW
4V8LLVI7PbaPR0K2TGSxFF,DZ
4V8LLVI7PbaPR0K2TGSxFF,CA
77kULmXAQ6vWer7IIHdGzI,US
77kULmXAQ6vWer7IIHdGzI,AL
77kULmXAQ6vWer7IIHdGzI,XW
4kYSro6naA4h99UJvo89HB,FR
78YqeIji3mgAS2K1Maca6x,XW
78YqeIji3mgAS2K1Maca6x,US
44vREmJC0OlVZjZaGLqVEd,US
44vREmJC0OlVZjZaGLqVEd,XW
7gSjFKpVmDgC2MMsnN8CYq,AF
7gSjFKpVmDgC2MMsnN8CYq,XW
6Iz3eq2aQGFf7TbGT2iahL,XW
6Iz3eq2aQGFf7TbGT2iahL,CA
6Iz3eq2aQGFf7TbGT2iahL,US
6Iz3eq2aQGFf7TbGT2iahL,XE
2IvkS5MXK0vPGnwyJsrEyV,US
2IvkS5MXK0vPGnwyJsrEyV,AL
2IvkS5MXK0vPGnwyJsrEyV,XW
2o5jDhtHVPhrJdv3cEQ99Z,DE
2o5jDhtHVPhrJdv3cEQ99Z,GB
