artist_id,country
0hCNtLu0JehylgoiP8L4Gh,XW;US;NL;AR;BR;ID;PL;XE;TW;FR;AT;US;XW;XW;US;NL;AR;BR;ID;PL;XE;TW;FR;AT;US;XW
0hE3uA2w3guHeKvuc7BpRr,US
0hF0PwB04hnXfYMiZWfJzy,US
0hLd40hVpRDGENe4KGZLnW,AF;XE;DE;AT
0hYxQe3AK5jBPCr5MumLHD,XW;CA;US;GB;XW;CA;US;GB
0hirZ8kPPdM9pzXpoagB4w,DZ;US;XE;FR;GB
0hnmRa5ahunapQbPjKUbMK,GB
0i5ZeP2C53G9e1GtnWLoU4,GB
0i9f82nIFjrLnnsf2YX3vY,US
0iBgDj1dAWyi7R5J6KYXJM,US
0iEVT8dLNSSmipPOrDGu2z,US
0iEtIxbK0KxaSlF7G42ZOp,US;XW;US;XW
0iGmfKLgK5eSMgHp8YgLnS,IT
0iKIqDxDCGGOourWh39AaC,DE;DE
0iOVhN3tnSvgDbcg25JoJb,GB;XW;GB;XW
0iVed2Qu7dmL0pIYCj1Xw8,US
0iVrCROxeyon7MZUW3MfzT,DE
0iYwcf0XreyCAswJOJMOII,US;XW;US;XW
0id62QV2SZZfvBn9xpmuCl,SE;SE
0io243tshqbvutIxj44rMy,NL
0is49Iy1V6aUJYQgUYpr6x,GB
0isDnZYMWbwDz7hzw0XRjt,US;XE
0j4ZVeMLH38uXEup39Hjvb,GB
0j4pxInmdtF4bYQj0VVpbz,GB
0j6dT8Nkqg3miEAdFHKfYE,GB
0jPnVIasXzBYjrlpO5irii,XW;US;XW;US
0jYKX08u1XxmHrl5TdM2QZ,US
0jgAONnsHxrwAlhkMUVS78,US
0k17h0D3J5VfsdmQ1iZtE9,IT
0k3XbZNQTR8KVW2yWyJDDx,BE
0k7Xl1pqI3tu8sSEjo5oEg,US
0kAHBQ5DaRNcNWrWkNdqeF,CA
0kEcxP5ezzvP5RcO51TCBD,AU
0kJMPTXq7h3ztpDukSx5iD,GB
0kObWap02DEg9EAJ3PBxzf,SE
0khzcQ6PQU5a6dl1Qss3pt,AL;AU;US
0kkxsdcaWmWU2yWAqclDh4,US;US
0kuEP1E9k3WBEwMKwEmp9u,US
0lAWpj5szCSwM4rUMHYmrr,JP;JP
0lEssBAxQl2In4RpaB1C2Y,XW;US;AU;GB;CA
0lJlKQvuM2Sd9DPPyUXcHg,US
0lMGPaguinRmGHM8DE4wGI,XE
0lSDlT2Z5EvUGNIl7WQ7k0,AU
0lax1ZgWclW6mZFaGu27MM,US
0le01dl1WllSHhjEXRl4in,XW
0lwRI7lvmlRY5DiA5Xa6wQ,AU
0m68X70Axb32Yh4fOaHEUO,US
